transaction_id,date,month,quarter,sku,product_name,category,subcategory,region,channel,sales_rep,units_sold,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,cogs_usd,gross_profit_usd
TXN-00044,2025-07-12,2025-07,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,Modern Trade,Anita Desai,28,5.88,164.64,5,156.41,75.53,80.88
TXN-00649,2025-07-12,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,General Trade,Karan Malhotra,119,3.27,389.13,5,369.67,199.22,170.45
TXN-00746,2025-07-12,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,Direct to Consumer,Meena Krishnan,118,4.48,528.64,5,502.21,211.36,290.85
TXN-00751,2025-07-13,2025-07,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,E-Commerce,Meena Krishnan,305,4.45,1357.25,0,1357.25,658.57,698.68
TXN-00536,2025-07-14,2025-07,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Direct to Consumer,Divya Joshi,494,4.08,2015.52,0,2015.52,1032.44,983.08
TXN-00057,2025-07-15,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,E-Commerce,Meena Krishnan,436,1.6,697.6,0,697.6,301.03,396.57
TXN-00021,2025-07-16,2025-07,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,General Trade,Rohan Gupta,94,1.75,164.5,15,139.82,68.65,71.17
TXN-00628,2025-07-16,2025-07,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,General Trade,Priya Sharma,276,7.46,2058.96,5,1956.01,969.75,986.26
TXN-00647,2025-07-17,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,General Trade,Anita Desai,215,3.47,746.05,10,671.44,284.51,386.93
TXN-00648,2025-07-17,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,E-Commerce,Arjun Rao,176,2.33,410.08,5,389.58,200.49,189.09
TXN-00696,2025-07-17,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,General Trade,Meena Krishnan,204,2.71,552.84,0,552.84,296.79,256.05
TXN-00911,2025-07-19,2025-07,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,General Trade,Sneha Patel,206,3.69,760.14,10,684.13,310.89,373.24
TXN-00087,2025-07-20,2025-07,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,E-Commerce,Rohan Gupta,281,9.08,2551.48,10,2296.33,1108.11,1188.22
TXN-00291,2025-07-20,2025-07,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Sneha Patel,488,4.19,2044.72,10,1840.25,851.37,988.88
TXN-00808,2025-07-20,2025-07,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Karan Malhotra,447,4.97,2221.59,5,2110.51,1115.5,995.01
TXN-00218,2025-07-21,2025-07,Q3-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,West,Modern Trade,Arjun Rao,303,12.94,3920.82,15,3332.7,1824.49,1508.21
TXN-00313,2025-07-21,2025-07,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,Modern Trade,Arjun Rao,57,6.64,378.48,15,321.71,144.34,177.37
TXN-00281,2025-07-23,2025-07,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,General Trade,Meena Krishnan,263,1.62,426.06,0,426.06,230.6,195.46
TXN-00929,2025-07-24,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Modern Trade,Rahul Mehta,40,1.73,69.2,0,69.2,32.57,36.63
TXN-00971,2025-07-24,2025-07,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,General Trade,Vikram Nair,34,4.17,141.78,0,141.78,75.45,66.33
TXN-00921,2025-07-25,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,Modern Trade,Priya Sharma,341,1.66,566.06,0,566.06,303.42,262.64
TXN-00166,2025-07-26,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,General Trade,Divya Joshi,436,2.88,1255.68,0,1255.68,515.85,739.83
TXN-00572,2025-07-26,2025-07,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Arjun Rao,294,2.26,664.44,0,664.44,323.35,341.09
TXN-00661,2025-07-26,2025-07,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,General Trade,Rohan Gupta,111,3.25,360.75,10,324.68,157.7,166.98
TXN-00846,2025-07-26,2025-07,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,E-Commerce,Rohan Gupta,388,9.19,3565.72,0,3565.72,1849.48,1716.24
TXN-00856,2025-07-26,2025-07,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,General Trade,Vikram Nair,324,6.44,2086.56,5,1982.23,1044.46,937.77
TXN-00602,2025-07-27,2025-07,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,E-Commerce,Arjun Rao,295,2.46,725.7,0,725.7,327.74,397.96
TXN-00902,2025-07-27,2025-07,Q3-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Rohan Gupta,233,10.39,2420.87,0,2420.87,1041.7,1379.17
TXN-00154,2025-07-29,2025-07,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,Modern Trade,Karan Malhotra,297,7.94,2358.18,0,2358.18,1088.59,1269.59
TXN-00832,2025-07-29,2025-07,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,General Trade,Vikram Nair,372,7.39,2749.08,0,2749.08,1502.93,1246.15
TXN-00884,2025-07-29,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,Direct to Consumer,Rohan Gupta,447,1.83,818.01,0,818.01,375.23,442.78
TXN-00584,2025-07-30,2025-07,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Direct to Consumer,Meena Krishnan,257,1.7,436.9,15,371.36,167.46,203.9
TXN-00948,2025-07-30,2025-07,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Direct to Consumer,Sneha Patel,317,5.25,1664.25,15,1414.61,655.5,759.11
TXN-00173,2025-07-31,2025-07,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,Direct to Consumer,Rohan Gupta,399,5.23,2086.77,10,1878.09,1011.58,866.51
TXN-00304,2025-07-31,2025-07,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,E-Commerce,Divya Joshi,346,5.9,2041.4,15,1735.19,775.93,959.26
TXN-00432,2025-07-31,2025-07,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,General Trade,Sneha Patel,41,3.83,157.03,10,141.33,70.68,70.65
TXN-00635,2025-08-03,2025-08,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Direct to Consumer,Vikram Nair,105,7.78,816.9,0,816.9,416.5,400.4
TXN-00260,2025-08-04,2025-08,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Sneha Patel,355,11.0,3905.0,0,3905.0,1919.87,1985.13
TXN-00410,2025-08-04,2025-08,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,Modern Trade,Arjun Rao,298,4.42,1317.16,0,1317.16,692.17,624.99
TXN-00730,2025-08-04,2025-08,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,Modern Trade,Rohan Gupta,77,6.26,482.02,15,409.72,220.41,189.31
TXN-00083,2025-08-06,2025-08,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,General Trade,Rohan Gupta,322,9.0,2898.0,0,2898.0,1171.68,1726.32
TXN-00742,2025-08-06,2025-08,Q3-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,E-Commerce,Sneha Patel,416,11.75,4888.0,0,4888.0,2628.65,2259.35
TXN-00865,2025-08-06,2025-08,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,General Trade,Divya Joshi,44,2.95,129.8,5,123.31,63.44,59.87
TXN-00510,2025-08-07,2025-08,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,Direct to Consumer,Karan Malhotra,492,1.73,851.16,5,808.6,405.22,403.38
TXN-00814,2025-08-07,2025-08,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,General Trade,Rohan Gupta,392,6.0,2352.0,5,2234.4,1049.19,1185.21
TXN-00226,2025-08-08,2025-08,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,E-Commerce,Vikram Nair,223,7.17,1598.91,0,1598.91,759.01,839.9
TXN-00688,2025-08-08,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Direct to Consumer,Karan Malhotra,314,3.87,1215.18,10,1093.66,581.14,512.52
TXN-00244,2025-08-09,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,General Trade,Priya Sharma,495,3.05,1509.75,0,1509.75,608.19,901.56
TXN-00891,2025-08-09,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,Direct to Consumer,Arjun Rao,60,3.41,204.6,0,204.6,103.04,101.56
TXN-00092,2025-08-10,2025-08,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,Modern Trade,Priya Sharma,155,8.67,1343.85,5,1276.66,575.91,700.75
TXN-00380,2025-08-10,2025-08,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,E-Commerce,Rahul Mehta,355,2.19,777.45,0,777.45,397.37,380.08
TXN-00835,2025-08-10,2025-08,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Direct to Consumer,Sneha Patel,351,1.91,670.41,5,636.89,324.36,312.53
TXN-00582,2025-08-11,2025-08,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,Direct to Consumer,Meena Krishnan,12,1.46,17.52,5,16.64,7.92,8.72
TXN-00707,2025-08-11,2025-08,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,E-Commerce,Divya Joshi,329,1.94,638.26,0,638.26,314.12,324.14
TXN-00734,2025-08-11,2025-08,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,E-Commerce,Karan Malhotra,75,10.25,768.75,5,730.31,381.68,348.63
TXN-00279,2025-08-12,2025-08,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,E-Commerce,Vikram Nair,173,5.39,932.47,15,792.6,397.0,395.6
TXN-00320,2025-08-12,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,E-Commerce,Rohan Gupta,410,4.48,1836.8,5,1744.96,771.35,973.61
TXN-00850,2025-08-12,2025-08,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,E-Commerce,Divya Joshi,18,5.41,97.38,0,97.38,47.45,49.93
TXN-00655,2025-08-13,2025-08,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,E-Commerce,Priya Sharma,205,5.6,1148.0,0,1148.0,617.95,530.05
TXN-00715,2025-08-14,2025-08,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Modern Trade,Vikram Nair,360,1.78,640.8,15,544.68,246.76,297.92
TXN-00703,2025-08-15,2025-08,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,General Trade,Rohan Gupta,194,6.93,1344.42,0,1344.42,692.75,651.67
TXN-00864,2025-08-16,2025-08,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,General Trade,Sneha Patel,188,4.39,825.32,15,701.52,333.29,368.23
TXN-00990,2025-08-18,2025-08,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,E-Commerce,Vikram Nair,299,6.89,2060.11,10,1854.1,926.73,927.37
TXN-00581,2025-08-19,2025-08,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,E-Commerce,Divya Joshi,188,5.76,1082.88,15,920.45,406.36,514.09
TXN-00243,2025-08-20,2025-08,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,General Trade,Priya Sharma,255,1.17,298.35,10,268.52,136.46,132.06
TXN-00269,2025-08-20,2025-08,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,Modern Trade,Vikram Nair,260,2.78,722.8,5,686.66,320.55,366.11
TXN-00033,2025-08-21,2025-08,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,East,Modern Trade,Priya Sharma,254,5.44,1381.76,15,1174.5,563.37,611.13
TXN-00580,2025-08-23,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Direct to Consumer,Meena Krishnan,112,3.87,433.44,10,390.1,197.21,192.89
TXN-00439,2025-08-25,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,General Trade,Karan Malhotra,308,3.07,945.56,0,945.56,509.41,436.15
TXN-00908,2025-08-26,2025-08,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,Direct to Consumer,Sneha Patel,38,10.32,392.16,0,392.16,198.02,194.14
TXN-00386,2025-08-28,2025-08,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,Direct to Consumer,Arjun Rao,262,1.57,411.34,15,349.64,150.11,199.53
TXN-00078,2025-08-29,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,General Trade,Rahul Mehta,363,3.9,1415.7,0,1415.7,587.92,827.78
TXN-00334,2025-08-29,2025-08,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,General Trade,Rohan Gupta,229,3.6,824.4,10,741.96,320.69,421.27
TXN-00738,2025-08-29,2025-08,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Direct to Consumer,Rahul Mehta,315,3.58,1127.7,5,1071.32,444.22,627.1
TXN-00875,2025-08-30,2025-08,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,E-Commerce,Karan Malhotra,149,5.38,801.62,15,681.38,338.36,343.02
TXN-00035,2025-08-31,2025-08,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,General Trade,Karan Malhotra,30,4.26,127.8,5,121.41,60.54,60.87
TXN-00014,2025-09-02,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,General Trade,Meena Krishnan,42,4.39,184.38,5,175.16,96.24,78.92
TXN-00472,2025-09-02,2025-09,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Direct to Consumer,Divya Joshi,278,8.89,2471.42,10,2224.28,1221.84,1002.44
TXN-00150,2025-09-03,2025-09,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,E-Commerce,Meena Krishnan,281,10.03,2818.43,5,2677.51,1314.16,1363.35
TXN-00242,2025-09-03,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,E-Commerce,Priya Sharma,252,7.62,1920.24,10,1728.22,894.24,833.98
TXN-00164,2025-09-05,2025-09,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,General Trade,Meena Krishnan,38,7.72,293.36,0,293.36,158.94,134.42
TXN-00578,2025-09-05,2025-09,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,General Trade,Priya Sharma,271,1.99,539.29,0,539.29,265.48,273.81
TXN-00155,2025-09-06,2025-09,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,Modern Trade,Sneha Patel,169,8.57,1448.33,5,1375.91,655.09,720.82
TXN-00458,2025-09-06,2025-09,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,General Trade,Priya Sharma,216,6.42,1386.72,10,1248.05,525.42,722.63
TXN-00207,2025-09-08,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,Modern Trade,Meena Krishnan,431,6.95,2995.45,0,2995.45,1342.51,1652.94
TXN-00319,2025-09-09,2025-09,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,E-Commerce,Arjun Rao,495,1.82,900.9,5,855.85,382.67,473.18
TXN-00005,2025-09-10,2025-09,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,E-Commerce,Arjun Rao,145,4.96,719.2,10,647.28,303.52,343.76
TXN-00497,2025-09-10,2025-09,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,Modern Trade,Rahul Mehta,326,4.49,1463.74,5,1390.55,673.51,717.04
TXN-00974,2025-09-10,2025-09,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,General Trade,Divya Joshi,352,1.91,672.32,0,672.32,362.38,309.94
TXN-00162,2025-09-13,2025-09,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,Direct to Consumer,Rohan Gupta,236,10.24,2416.64,0,2416.64,1240.32,1176.32
TXN-00753,2025-09-16,2025-09,Q3-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,Modern Trade,Divya Joshi,55,11.03,606.65,10,545.99,279.14,266.85
TXN-00765,2025-09-17,2025-09,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,E-Commerce,Meena Krishnan,480,6.28,3014.4,0,3014.4,1357.22,1657.18
TXN-00975,2025-09-17,2025-09,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Modern Trade,Rahul Mehta,322,5.96,1919.12,0,1919.12,1004.74,914.38
TXN-00796,2025-09-18,2025-09,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,General Trade,Rohan Gupta,496,3.49,1731.04,15,1471.38,761.27,710.11
TXN-00064,2025-09-19,2025-09,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,E-Commerce,Rohan Gupta,427,2.41,1029.07,5,977.62,453.63,523.99
TXN-00574,2025-09-20,2025-09,Q3-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,E-Commerce,Divya Joshi,366,3.21,1174.86,0,1174.86,498.27,676.59
TXN-00176,2025-09-21,2025-09,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Modern Trade,Rahul Mehta,314,2.18,684.52,5,650.29,316.72,333.57
TXN-00209,2025-09-21,2025-09,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,Modern Trade,Arjun Rao,232,2.43,563.76,15,479.2,259.82,219.38
TXN-00265,2025-09-21,2025-09,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,E-Commerce,Arjun Rao,123,5.08,624.84,0,624.84,294.75,330.09
TXN-00337,2025-09-21,2025-09,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,General Trade,Sneha Patel,312,3.26,1017.12,0,1017.12,454.63,562.49
TXN-00898,2025-09-21,2025-09,Q3-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,West,E-Commerce,Divya Joshi,446,14.63,6524.98,5,6198.73,3348.53,2850.2
TXN-00789,2025-09-22,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,Direct to Consumer,Karan Malhotra,122,5.74,700.28,0,700.28,324.88,375.4
TXN-00240,2025-09-23,2025-09,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,General Trade,Meena Krishnan,388,1.47,570.36,5,541.84,244.08,297.76
TXN-00185,2025-09-24,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,Modern Trade,Arjun Rao,77,5.43,418.11,0,418.11,177.42,240.69
TXN-00787,2025-09-25,2025-09,Q3-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Modern Trade,Rohan Gupta,33,10.49,346.17,10,311.55,130.72,180.83
TXN-00666,2025-09-27,2025-09,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,Modern Trade,Vikram Nair,484,6.35,3073.4,15,2612.39,1366.33,1246.06
TXN-00817,2025-09-27,2025-09,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,General Trade,Rahul Mehta,460,1.2,552.0,0,552.0,263.42,288.58
TXN-00822,2025-09-27,2025-09,Q3-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,E-Commerce,Rohan Gupta,198,4.87,964.26,10,867.83,452.42,415.41
TXN-00157,2025-09-28,2025-09,Q3-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,Direct to Consumer,Divya Joshi,324,1.52,492.48,5,467.86,188.99,278.87
TXN-00969,2025-09-28,2025-09,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,Direct to Consumer,Anita Desai,116,6.79,787.64,10,708.88,292.72,416.16
TXN-00879,2025-09-30,2025-09,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,E-Commerce,Karan Malhotra,59,2.19,129.21,10,116.29,59.63,56.66
TXN-00099,2025-10-02,2025-10,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,General Trade,Sneha Patel,311,4.23,1315.53,0,1315.53,610.1,705.43
TXN-00359,2025-10-02,2025-10,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,South,Modern Trade,Meena Krishnan,166,7.04,1168.64,15,993.34,432.22,561.12
TXN-00470,2025-10-03,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,Modern Trade,Priya Sharma,385,2.24,862.4,10,776.16,412.57,363.59
TXN-00545,2025-10-03,2025-10,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,General Trade,Sneha Patel,49,6.46,316.54,0,316.54,166.96,149.58
TXN-00798,2025-10-03,2025-10,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,General Trade,Rohan Gupta,347,1.38,478.86,0,478.86,205.46,273.4
TXN-00815,2025-10-03,2025-10,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,General Trade,Arjun Rao,247,8.6,2124.2,0,2124.2,1123.82,1000.38
TXN-00130,2025-10-04,2025-10,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,General Trade,Rahul Mehta,340,1.35,459.0,15,390.15,181.86,208.29
TXN-00897,2025-10-04,2025-10,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,General Trade,Priya Sharma,370,3.41,1261.7,0,1261.7,613.85,647.85
TXN-00333,2025-10-06,2025-10,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,General Trade,Meena Krishnan,104,3.66,380.64,10,342.58,159.24,183.34
TXN-00110,2025-10-07,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Priya Sharma,321,5.4,1733.4,10,1560.06,661.09,898.97
TXN-00690,2025-10-07,2025-10,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,Direct to Consumer,Divya Joshi,35,3.92,137.2,5,130.34,59.92,70.42
TXN-00949,2025-10-07,2025-10,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,General Trade,Meena Krishnan,228,1.4,319.2,5,303.24,136.84,166.4
TXN-00976,2025-10-07,2025-10,Q4-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Modern Trade,Anita Desai,70,4.83,338.1,0,338.1,143.2,194.9
TXN-00508,2025-10-09,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,E-Commerce,Divya Joshi,121,4.15,502.15,5,477.04,241.93,235.11
TXN-00783,2025-10-09,2025-10,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Direct to Consumer,Rahul Mehta,234,5.87,1373.58,0,1373.58,556.79,816.79
TXN-00122,2025-10-10,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Direct to Consumer,Rahul Mehta,370,4.55,1683.5,5,1599.32,679.64,919.68
TXN-00136,2025-10-12,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,General Trade,Rahul Mehta,431,1.98,853.38,10,768.04,342.03,426.01
